sample_id,fracture_pixel_ratio,num_connected_components,largest_component_ratio,mean_component_area,skeleton_length,endpoint_count,junction_count,hough_line_count,orientation_bin_00,orientation_bin_01,orientation_bin_02,orientation_bin_03,orientation_bin_04,orientation_bin_05,orientation_bin_06,orientation_bin_07,orientation_bin_08,orientation_bin_09,orientation_bin_10,orientation_bin_11,orientation_bin_12,orientation_bin_13,orientation_bin_14,orientation_bin_15,orientation_bin_16,orientation_bin_17
dfn_000000,0.13568115234375,35.0,0.10481331533963113,63.51428571428571,453.0,133.0,0.0,138.0,0.14420844577393624,0.06741129306738873,0.10501311465847657,0.06764633853633212,0.05250122566199425,0.10318516241111314,0.027563396032006752,0.0,0.0,0.06909725386490395,0.0363697094316059,0.01718151078414808,0.005696401201014395,0.0843443502443867,0.0382059310101417,0.03237215596219666,0.05724735619526962,0.09195635516508521
dfn_000001,0.127685546875,31.0,0.24426386233269598,67.48387096774194,425.0,169.0,0.0,131.0,0.2152337137678007,0.19201128841309184,0.07657180685592911,0.0,0.11066286079216806,0.04801458323632061,0.07154368835885652,0.0,0.0,0.005299877041931448,0.023321873889938536,0.021856057500204345,0.01776112806600292,0.049752283526779184,0.06447304962516048,0.05444929986575507,0.029220849974113165,0.019827639085948083
dfn_000002,0.139892578125,36.0,0.13917975567190227,63.666666666666664,486.0,184.0,0.0,134.0,0.11403206184681638,0.11312391116393812,0.1310425150929198,0.1215724764164704,0.0692665983220559,0.06354578645268116,0.06399670712708865,0.054877245906162254,0.01884180721003813,0.02603564556802992,0.024853876607292828,0.021016408380135562,0.005026844470333862,0.02005565341412278,0.0,0.03605301151039872,0.07177781672110801,0.04488163379040756
dfn_000003,0.1290283203125,32.0,0.09413434247871334,66.0625,436.0,143.0,0.0,114.0,0.16090743492339035,0.1312487376041192,0.011421175446604644,0.15076446813987338,0.07419571514608789,0.03181223542456813,0.05063390325568584,0.020906555570485007,0.04294516833591673,0.023328646559744162,0.0,0.035862060930717816,0.0296990429356436,0.023297846071365636,0.008099738982448255,0.03691451304609603,0.09008266066162854,0.07788009696562485
dfn_000004,0.12847900390625,36.0,0.07030878859857483,58.47222222222222,454.0,153.0,0.0,129.0,0.11113797393306214,0.22916917171763918,0.14098984919554414,0.05322302458825991,0.11004556959590085,0.043213007035411706,0.04269775352230662,0.09315092858141165,0.015084532280843511,0.0,0.0,0.007595352645671735,0.02207723845182329,0.022588928111726574,0.016448037184871738,0.028311878212584435,0.05465734965856044,0.009609405284382094
dfn_000005,0.126708984375,37.0,0.1103082851637765,56.108108108108105,401.0,145.0,0.0,102.0,0.18632700478253908,0.06440386083634862,0.08562838199906718,0.06240760334197054,0.06516177095806695,0.02988293367904258,0.07744040326833243,0.015514998460902046,0.012172436689110996,0.17073539021314177,0.006264867421302066,0.0,0.028419118331792167,0.06520615317648197,0.047176144879626986,0.0,0.03553313758138461,0.047725794380889704
dfn_000006,0.12860107421875,34.0,0.11438063597532036,61.970588235294116,424.0,149.0,0.0,120.0,0.0792760018502383,0.11363345693485943,0.10359795641267028,0.17508806743448824,0.12621069823531003,0.01189919093291089,0.0869634590174558,0.0,0.025010593298964493,0.11361020983214234,0.014103809916285102,0.032829295845899394,0.005947365110204683,0.006844185608770052,0.008853819520615758,0.010207913651347697,0.050330902396983936,0.03559307400085359
dfn_000007,0.13311767578125,32.0,0.12012838147638698,68.15625,426.0,139.0,0.0,141.0,0.13119562420984562,0.11610513741296563,0.09090421492028107,0.10253687922122444,0.06097910132091363,0.03902120297673123,0.01914088546319378,0.03095532612676274,0.030252308309762894,0.08032494806160626,0.015254126042459968,0.00447879887830488,0.034095581772571076,0.06709289815447529,0.0,0.00597173183773984,0.03728849834174646,0.13440273694941526
dfn_000008,0.13018798828125,35.0,0.15096108766994842,60.94285714285714,389.0,134.0,1.0,129.0,0.10299920451392457,0.15190755097984637,0.08048412762900937,0.23098300089413762,0.14288661408673536,0.04614905289138616,0.024725494996801718,0.02155603675013495,0.0,0.0,0.009708792022284607,0.013673625627634267,0.019583788825958095,0.006746779100523002,0.008632630123923863,0.004833606211065655,0.06348163595104707,0.07164805939558737
dfn_000009,0.10638427734375,35.0,0.11761331038439472,49.8,380.0,95.0,0.0,106.0,0.09889903652087444,0.08071845489690159,0.07598611069845912,0.14111641281571718,0.12417114132407919,0.09418651412197568,0.18862746226534519,0.02519798698828582,0.011376631477430834,0.0,0.025223901266026572,0.006873218058321995,0.009381410649034807,0.03876280052228637,0.021883757213905224,0.011882087950845154,0.013273135826174043,0.03243993740433687
dfn_000010,0.12506103515625,34.0,0.11322596388482187,60.26470588235294,408.0,164.0,0.0,114.0,0.16726130611575132,0.12754823837685836,0.0583270941802734,0.15358159913492808,0.11659416734173395,0.057004622534295696,0.05860920932398599,0.04525729221012021,0.0,0.0,0.004652996228619736,0.015797776848114488,0.01959183898046084,0.06719472971947264,0.010610463905902385,0.01885755528603324,0.04592722433731979,0.033183885476129875
dfn_000011,0.127685546875,34.0,0.12810707456978968,61.529411764705884,406.0,149.0,0.0,123.0,0.06426129288785644,0.07203030810134699,0.058202701833170514,0.16803581295142017,0.07659419129393759,0.09122919311340859,0.05665067087108304,0.005791606903077168,0.00923840201161094,0.12615795728783888,0.022680705728577798,0.016364623428584656,0.041201216964024893,0.04174967206971473,0.04960633816345701,0.009422819527426646,0.046871377319256134,0.04391110954420771
dfn_000012,0.1328125,38.0,0.10661764705882353,57.26315789473684,406.0,167.0,0.0,146.0,0.13890062421715726,0.15069316697114357,0.10768475217998984,0.05445208583563473,0.19439781688135607,0.06392317220602359,0.01807293969083582,0.042321054272083686,0.0035088293154056024,0.023903485448955264,0.049265309021741754,0.004928591353546661,0.0,0.048611323360083114,0.04300268374422558,0.01033199093351883,0.004199516728072786,0.041802657840225674
dfn_000013,0.1270751953125,38.0,0.07732949087415947,54.78947368421053,394.0,99.0,0.0,131.0,0.1808809184111359,0.09776127150903013,0.06958365716359062,0.13878971105600463,0.09774075425399929,0.08851178972440009,0.026042780961817752,0.025843194956617657,0.02084714698145264,0.04641946916268359,0.019118605480301157,0.006177689838467498,0.005941511832840336,0.012735633863153198,0.010922124609517317,0.051957767014184655,0.056891678093399976,0.04383429508740354
dfn_000014,0.13128662109375,29.0,0.300790330079033,74.17241379310344,472.0,209.0,1.0,121.0,0.0829746237657866,0.18748101232202097,0.24503935990442818,0.09354615867076581,0.048239663483871126,0.03155727970553364,0.005550870377744914,0.028413469585133903,0.020837813389893562,0.006919346742179465,0.004354460980545457,0.0,0.012814965570752948,0.07164659521429441,0.03751534581942233,0.03607572506071056,0.06482622152912172,0.02220708787779441
dfn_000015,0.13153076171875,39.0,0.08863109048723898,55.256410256410255,422.0,148.0,0.0,143.0,0.07844715610519945,0.081537431197171,0.0776637235717863,0.09289044742108113,0.16670258724239476,0.041903301760795666,0.059437970304458146,0.01626510658727808,0.036578169447949296,0.08822405296902498,0.03967063820473768,0.05670720333675697,0.008404073172899745,0.035775792657496565,0.02222610405031638,0.018230163836544005,0.03844601605249331,0.04089006208161646
dfn_000016,0.136962890625,32.0,0.13368983957219252,70.125,493.0,193.0,0.0,127.0,0.10580829296708973,0.03036075300917226,0.04520329353591209,0.15197778540917592,0.20679640030337945,0.13486797819745058,0.12905476939523622,0.05483397136019395,0.008563077581345247,0.016299875954562497,0.02453618221674991,0.0,0.0061414744020075055,0.015204185168009334,0.018251494853198956,0.0043670071158929446,0.025445197922859868,0.022288260607763517
dfn_000017,0.11981201171875,35.0,0.10239429444727458,56.08571428571429,349.0,119.0,0.0,129.0,0.1442783664017849,0.07280719409635153,0.0072288367401359,0.051167941980085355,0.16795920349310442,0.10190463926190745,0.04649442530583905,0.07424872204950755,0.00566072636849392,0.05289932459129223,0.013321917329566025,0.034248426971979794,0.06059566776972625,0.03379613920674101,0.06173139280164172,0.009127647005077602,0.03918786156538205,0.02334156706138338
dfn_000018,0.11962890625,32.0,0.08112244897959184,61.25,356.0,113.0,0.0,112.0,0.2392038760596637,0.0811950716843444,0.08310295633092851,0.09051338453454581,0.23232577759649667,0.023281276240531265,0.035487462868585465,0.004774044177370481,0.014520600982004429,0.00528389863776446,0.0,0.0,0.0,0.06570574286896501,0.021819583603368477,0.022640728135445206,0.015578703694841498,0.06456689258514468
dfn_000019,0.104248046875,33.0,0.07611241217798595,51.75757575757576,373.0,73.0,0.0,106.0,0.19146706562258378,0.22201797488045047,0.08419238382648316,0.06562879248817241,0.07130965129685272,0.0673667296653732,0.02536485631205235,0.0,0.0,0.042254819949367625,0.0,0.0,0.04023739045808845,0.04815813428795609,0.014976750516863554,0.020652929971610563,0.006980083484619743,0.0993924372395258
dfn_000020,0.12664794921875,34.0,0.10409638554216867,61.029411764705884,375.0,111.0,0.0,105.0,0.11775672327891629,0.04698571543672784,0.09822896713503258,0.09287504994337126,0.12798957729548108,0.122582019632402,0.025526771980529005,0.0,0.0460589385084727,0.04057743427626009,0.0313851489884294,0.037361075894286715,0.012473101138335807,0.042839300708883796,0.021427370715773213,0.01890417588779344,0.04282183553742962,0.07420679364187499
dfn_000021,0.1300048828125,35.0,0.07934272300469483,60.857142857142854,411.0,152.0,1.0,106.0,0.17024688850200587,0.10712948040468898,0.11738048377738945,0.0804274144162827,0.16249507079540224,0.05273853877155552,0.043909625336127335,0.037896823826117525,0.0188342794729342,0.015560942196764219,0.0,0.0,0.03152077808917572,0.03141487065504172,0.03091950517094039,0.018451179930902804,0.04821767333315646,0.032856445321514896
dfn_000022,0.1248779296875,32.0,0.12316715542521994,63.9375,407.0,153.0,0.0,128.0,0.06723007161380098,0.09676599592851377,0.1829711643758294,0.11631027609104795,0.1172734305582533,0.1353583364566443,0.03538262509043022,0.0190071168623436,0.02061433270181737,0.05158134606160691,0.045137973144968126,0.0,0.007422222414255497,0.0,0.0,0.03479148205146806,0.07015362664902058,0.0
